,Frames,Frames_cout,TotalDe265,TotalDe265_cout,config,dev,file_name,fps,fps_cout,qp,tInput,tInput_cout,tKernel,tKernel_cout,tOutput,tOutput_cout,tTotal,tTotal_clk,tTotal_clk_cout,tTotal_cout,txFracl,txFracl_cout,tyFracl,tyFracl_cout,type,vid,tGenerateInterPredictionSamples,tGenerateInterPredictionSamples_clk,tMCLuma,tMCLuma_clk,tReadCodingUnit,tReadCodingUnit_clk
613,10.0,10.0,20.58956,20.5896,64-08,FPGA,OCL-FPGA_64-08_B_Kimono_1920x1080_24_LD_27_0.out,0.49,0.485683,27,1.378223996,1.37822,8.035660187,8.03566,1.302351579,1.30235,20.589577583,16.37,16.37,20.5896,1.341811566,1.34181,1.332743033,1.33274,LD,Kimono,,,,,,
614,10.0,10.0,15.11345,15.1134,64-08,FPGA,OCL-FPGA_64-08_B_ParkScene_1920x1080_24_LD_37_0.out,0.66,0.661662,37,0.917052433,0.917052,6.95278927,6.95279,0.920331892,0.920332,15.113463395,10.44,10.44,15.1135,0.887835614,0.887836,0.886173422,0.886173,LD,ParkScene,,,,,,
615,10.0,10.0,5.59047,5.59047,64-64,FPGA,OCL-FPGA_64-64_B_Cactus_1920x1080_50_LD_32_0.out,1.79,1.78876,32,0.129317454,0.129317,3.101303298,3.1013,0.130236898,0.130237,5.590481355,2.87,2.87,5.59048,0.118994871,0.118995,0.118909411,0.118909,LD,Cactus,,,,,,
616,10.0,10.0,40.26299,40.263,32-08,FPGA,OCL-FPGA_32-08_B_Cactus_1920x1080_50_LD_22_0.out,0.25,0.248367,22,3.294242985,3.29424,12.292160883,12.2922,3.192561401,3.19256,40.262999966,36.13,36.13,40.263,3.248191036,3.24819,3.232718724,3.23272,LD,Cactus,,,,,,
617,10.0,10.0,9.00502,9.00502,16-08,FPGA,OCL-FPGA_16-08_B_BasketballDrive_1920x1080_50_LD_27_0.out,1.11,1.11049,27,0.634651152,0.634651,2.114185009,2.11419,0.608033073,0.608033,9.005034658,8.41,8.41,9.00503,0.619490361,0.61949,0.615786213,0.615786,LD,BasketballDrive,,,,,,
618,10.0,10.0,19.41774,19.4177,16-16,FPGA,OCL-FPGA_16-16_B_ParkScene_1920x1080_24_RA_22_0.out,0.51,0.514993,22,1.357370787,1.35737,5.299838569,5.29984,1.354751573,1.35475,19.417762258,17.88,17.88,19.4178,1.315194437,1.31519,1.317377452,1.31738,RA,ParkScene,,,,,,
619,10.0,10.0,20.52153,20.5215,32-08,FPGA,OCL-FPGA_32-08_B_BasketballDrive_1920x1080_50_LD_22_0.out,0.49,0.487293,22,1.433693628,1.43369,6.551702174,6.5517,1.408463076,1.40846,20.521543657,17.73,17.73,20.5215,1.386043278,1.38604,1.379063408,1.37906,LD,BasketballDrive,,,,,,
620,10.0,10.0,16.19695,16.197,32-16,FPGA,OCL-FPGA_32-16_B_ParkScene_1920x1080_24_LD_27_0.out,0.62,0.6174,27,1.12861263,1.12861,5.455757693,5.45576,1.039662117,1.03966,16.196969298,14.0,14.0,16.197,1.087191488,1.08719,1.083337371,1.08334,LD,ParkScene,,,,,,
621,10.0,10.0,5.13825,5.13825,32-32,FPGA,OCL-FPGA_32-32_B_BasketballDrive_1920x1080_50_RA_37_0.out,1.95,1.94619,37,0.201188128,0.201188,1.496228509,1.49623,0.183863846,0.183864,5.138265446,4.22,4.22,5.13827,0.194960832,0.194961,0.192828192,0.192828,RA,BasketballDrive,,,,,,
622,10.0,10.0,12.45233,12.4523,64-32,FPGA,OCL-FPGA_64-32_B_BasketballDrive_1920x1080_50_RA_27_0.out,0.8,0.803062,27,0.456741969,0.456742,6.428739603,6.42874,0.442101741,0.442102,12.452346516,7.43,7.43,12.4523,0.426757204,0.426757,0.427557726,0.427558,RA,BasketballDrive,,,,,,
623,10.0,10.0,4.31182,4.31182,64-64,FPGA,OCL-FPGA_64-64_B_Kimono_1920x1080_24_LD_27_0.out,2.32,2.31921,27,0.063376878,0.0633769,1.428073633,1.42807,0.060538352,0.0605384,4.311838099,3.09,3.09,4.31184,0.059133127,0.0591331,0.058995286,0.0589953,LD,Kimono,,,,,,
624,10.0,10.0,5.52981,5.52981,16-16,FPGA,OCL-FPGA_16-16_B_BasketballDrive_1920x1080_50_RA_32_0.out,1.81,1.80838,32,0.270239103,0.270239,1.091617729,1.09162,0.242289029,0.242289,5.529827074,5.2,5.2,5.52983,0.265666891,0.265667,0.266473714,0.266474,RA,BasketballDrive,,,,,,
625,10.0,10.0,2.83718,2.83718,64-64,FPGA,OCL-FPGA_64-64_E_KristenAndSara_1280x720_60_LD_27_0.out,3.52,3.52463,27,0.075634654,0.0756347,1.679404114,1.6794,0.076777827,0.0767778,2.837194017,1.35,1.35,2.83719,0.067993988,0.067994,0.067765345,0.0677653,LD,KristenAndSara,,,,,,
626,10.0,10.0,13.84253,13.8425,64-16,FPGA,OCL-FPGA_64-16_B_Cactus_1920x1080_50_LD_32_0.out,0.72,0.722411,32,0.785008498,0.785008,6.457280314,6.45728,0.79129516,0.791295,13.842546985,9.53,9.53,13.8425,0.745598013,0.745598,0.744825917,0.744826,LD,Cactus,,,,,,
627,10.0,10.0,11.30232,11.3023,64-16,FPGA,OCL-FPGA_64-16_B_BasketballDrive_1920x1080_50_LD_32_0.out,0.88,0.884774,32,0.541397785,0.541398,5.622631221,5.62263,0.522400961,0.522401,11.302330834,7.45,7.45,11.3023,0.519361026,0.519361,0.519476182,0.519476,LD,BasketballDrive,,,,,,
628,10.0,10.0,26.6842,26.6842,32-08,FPGA,OCL-FPGA_32-08_B_BQTerrace_1920x1080_60_LD_27_0.out,0.37,0.374754,27,2.134093201,2.13409,8.212386689,8.21239,2.074592058,2.07459,26.684216867,23.54,23.54,26.6842,2.096636402,2.09664,2.095507015,2.09551,LD,BQTerrace,,,,,,
629,10.0,10.0,5.27105,5.27105,64-32,FPGA,OCL-FPGA_64-32_E_FourPeople_1280x720_60_RA_32_0.out,1.9,1.89715,32,0.175329227,0.175329,3.2565539,3.25655,0.168322339,0.168322,5.271070781,2.43,2.43,5.27107,0.15756981,0.15757,0.15645784,0.156458,RA,FourPeople,,,,,,
630,10.0,10.0,4.43707,4.43707,64-16,FPGA,OCL-FPGA_64-16_E_FourPeople_1280x720_60_LD_37_0.out,2.25,2.25374,37,0.195447952,0.195448,2.568609263,2.56861,0.185118045,0.185118,4.437082438,2.42,2.42,4.43708,0.181744773,0.181745,0.180176919,0.180177,LD,FourPeople,,,,,,
631,10.0,10.0,9.12121,9.12121,32-32,FPGA,OCL-FPGA_32-32_B_Kimono_1920x1080_24_RA_32_0.out,1.1,1.09635,32,0.453905153,0.453905,3.375715328,3.37572,0.442913854,0.442914,9.121222118,6.99,6.99,9.12122,0.419589935,0.41959,0.417041207,0.417041,RA,Kimono,,,,,,
632,10.0,10.0,3.39524,3.39524,16-16,FPGA,OCL-FPGA_16-16_B_BasketballDrive_1920x1080_50_LD_37_0.out,2.95,2.9453,37,0.163259957,0.16326,0.647002884,0.647003,0.16346422,0.163464,3.395253624,3.2,3.2,3.39525,0.160437161,0.160437,0.160940003,0.16094,LD,BasketballDrive,,,,,,
633,10.0,10.0,5.09213,5.09213,32-16,FPGA,OCL-FPGA_32-16_B_BQTerrace_1920x1080_60_LD_37_0.out,1.96,1.96381,37,0.270286638,0.270287,1.496996981,1.497,0.258912644,0.258913,5.092148713,4.38,4.38,5.09215,0.255353634,0.255354,0.254657264,0.254657,LD,BQTerrace,,,,,,
634,10.0,10.0,12.29476,12.2948,64-32,FPGA,OCL-FPGA_64-32_B_BQTerrace_1920x1080_60_RA_37_0.out,0.81,0.813355,37,0.391515463,0.391515,7.496002332,7.496,0.378703692,0.378704,12.294778035,5.99,5.99,12.2948,0.37020268,0.370203,0.368806695,0.368807,RA,BQTerrace,,,,,,
635,10.0,10.0,1.07329,1.07329,16-16,FPGA,OCL-FPGA_16-16_E_FourPeople_1280x720_60_LD_37_0.out,9.32,9.31718,37,0.065310645,0.0653106,0.262026918,0.262027,0.064767171,0.0647672,1.073299844,0.99,0.99,1.0733,0.062228891,0.0622289,0.062044099,0.0620441,LD,FourPeople,,,,,,
636,10.0,10.0,5.98808,5.98808,64-32,FPGA,OCL-FPGA_64-32_E_Johnny_1280x720_60_RA_22_0.out,1.67,1.66999,22,0.216996503,0.216997,3.17862014,3.17862,0.229882266,0.229882,5.98809117,3.41,3.41,5.98809,0.202707687,0.202708,0.202142018,0.202142,RA,Johnny,,,,,,
637,10.0,10.0,6.08181,6.08181,32-32,FPGA,OCL-FPGA_32-32_B_BasketballDrive_1920x1080_50_LD_27_0.out,1.64,1.64425,27,0.258501924,0.258502,2.003878441,2.00388,0.255681471,0.255681,6.081819077,4.85,4.85,6.08182,0.246833757,0.246834,0.246546699,0.246547,LD,BasketballDrive,,,,,,
638,10.0,10.0,3.09392,3.09392,32-16,FPGA,OCL-FPGA_32-16_E_KristenAndSara_1280x720_60_LD_27_0.out,3.23,3.23214,27,0.19225804,0.192258,1.080585121,1.08059,0.199669649,0.19967,3.09393853,2.59,2.59,3.09394,0.187000443,0.187,0.186654614,0.186655,LD,KristenAndSara,,,,,,
639,10.0,10.0,4.04841,4.04841,08-08,FPGA,OCL-FPGA_08-08_B_BasketballDrive_1920x1080_50_RA_37_0.out,2.47,2.47011,37,0.181912778,0.181913,0.555307436,0.555307,0.177029121,0.177029,4.048420541,3.91,3.91,4.04842,0.179662457,0.179662,0.180085025,0.180085,RA,BasketballDrive,,,,,,
640,10.0,10.0,3.40001,3.40001,32-08,FPGA,OCL-FPGA_32-08_E_Johnny_1280x720_60_RA_27_0.out,2.94,2.94117,27,0.217681808,0.217682,1.049619879,1.04962,0.220364269,0.220364,3.400020747,2.92,2.92,3.40002,0.21075861,0.210759,0.211276128,0.211276,RA,Johnny,,,,,,
641,10.0,10.0,11.21392,11.2139,32-32,FPGA,OCL-FPGA_32-32_B_Kimono_1920x1080_24_LD_22_0.out,0.89,0.891748,22,0.516221844,0.516222,3.950921532,3.95092,0.499513029,0.499513,11.213943008,8.86,8.86,11.2139,0.482523896,0.482524,0.481163639,0.481164,LD,Kimono,,,,,,
642,10.0,10.0,16.82044,16.8204,64-08,FPGA,OCL-FPGA_64-08_B_Kimono_1920x1080_24_LD_32_0.out,0.59,0.594515,32,1.063421528,1.06342,7.200739292,7.20074,1.017418801,1.01742,16.82046186,12.34,12.34,16.8205,1.031564823,1.03156,1.03181877,1.03182,LD,Kimono,,,,,,
643,10.0,10.0,46.73478,46.7348,32-08,FPGA,OCL-FPGA_32-08_B_ParkScene_1920x1080_24_LD_22_0.out,0.21,0.213973,22,3.8991602,3.89916,14.037406251,14.0374,3.890541352,3.89054,46.734790075,42.13,42.13,46.7348,3.763417326,3.76342,3.758720987,3.75872,LD,ParkScene,,,,,,
644,10.0,10.0,11.80851,11.8085,32-16,FPGA,OCL-FPGA_32-16_B_ParkScene_1920x1080_24_LD_32_0.out,0.85,0.846847,32,0.80926944,0.809269,3.961977238,3.96198,0.767865933,0.767866,11.808547766,9.92,9.92,11.8085,0.768793973,0.768794,0.761259674,0.76126,LD,ParkScene,,,,,,
645,10.0,10.0,3.06048,3.06048,64-64,FPGA,OCL-FPGA_64-64_E_FourPeople_1280x720_60_LD_32_0.out,3.27,3.26746,32,0.08770031,0.0877003,1.973887941,1.97389,0.086678445,0.0866784,3.060495706,1.34,1.34,3.0605,0.081193214,0.0811932,0.081274263,0.0812743,LD,FourPeople,,,,,,
646,10.0,10.0,14.25706,14.2571,64-16,FPGA,OCL-FPGA_64-16_B_BQTerrace_1920x1080_60_RA_37_0.out,0.7,0.701407,37,0.564624307,0.564624,8.135790939,8.13579,0.527943029,0.527943,14.257073588,7.67,7.67,14.2571,0.542079596,0.54208,0.542597493,0.542597,RA,BQTerrace,,,,,,
647,10.0,,4.98294,,0-0,CPU,C-CPU_B_BQTerrace_1920x1080_60_RA_22_0.out,2.01,,22,,,,,,,4.982954025269,4.980000019073,,,,,,,RA,BQTerrace,0.0,0.0,0.0,0.0,0.0,0.0
648,10.0,10.0,1.1273,1.1273,16-08,FPGA,OCL-FPGA_16-08_E_KristenAndSara_1280x720_60_LD_37_0.out,8.87,8.87077,37,0.06449482,0.0644948,0.241374306,0.241374,0.066617812,0.0666178,1.127315037,1.06,1.06,1.12732,0.062930837,0.0629308,0.063034758,0.0630348,LD,KristenAndSara,,,,,,
649,10.0,10.0,14.5118,14.5118,08-08,FPGA,OCL-FPGA_08-08_B_BQTerrace_1920x1080_60_RA_27_0.out,0.69,0.689094,27,1.051210807,1.05121,3.207217913,3.20722,1.073697459,1.0737,14.511815269,13.71,13.71,14.5118,1.016625055,1.01663,1.016525592,1.01653,RA,BQTerrace,,,,,,
650,10.0,10.0,4.63251,4.63251,08-08,FPGA,OCL-FPGA_08-08_B_Cactus_1920x1080_50_RA_37_0.out,2.16,2.15865,37,0.274669649,0.27467,0.866776154,0.866776,0.282185225,0.282185,4.632529385,4.43,4.43,4.63253,0.26811983,0.26812,0.266351877,0.266352,RA,Cactus,,,,,,
651,10.0,10.0,8.40986,8.40986,32-16,FPGA,OCL-FPGA_32-16_B_BQTerrace_1920x1080_60_LD_32_0.out,1.19,1.18908,32,0.497386231,0.497386,2.676762516,2.67676,0.510039467,0.510039,8.409881493,7.15,7.15,8.40988,0.479959828,0.47996,0.484212838,0.484213,LD,BQTerrace,,,,,,
652,10.0,10.0,12.21487,12.2149,64-32,FPGA,OCL-FPGA_64-32_B_ParkScene_1920x1080_24_RA_22_0.out,0.82,0.818674,22,0.465394194,0.465394,4.973684296,4.97368,0.440757304,0.440757,12.21488839,8.57,8.57,12.2149,0.433795871,0.433796,0.431353748,0.431354,RA,ParkScene,,,,,,
653,10.0,10.0,24.30343,24.3034,64-08,FPGA,OCL-FPGA_64-08_B_Cactus_1920x1080_50_LD_27_0.out,0.41,0.411465,27,1.736687218,1.73669,9.236665701,9.23667,1.73891499,1.73891,24.303441652,19.54,19.54,24.3034,1.680021089,1.68002,1.67693357,1.67693,LD,Cactus,,,,,,
654,10.0,10.0,6.42971,6.42971,64-08,FPGA,OCL-FPGA_64-08_E_Johnny_1280x720_60_RA_32_0.out,1.56,1.55528,32,0.265509365,0.265509,3.723096595,3.7231,0.266876241,0.266876,6.429719946,3.49,3.49,6.42972,0.255790794,0.255791,0.2560332,0.256033,RA,Johnny,,,,,,
655,10.0,10.0,27.90051,27.9005,08-08,FPGA,OCL-FPGA_08-08_B_ParkScene_1920x1080_24_LD_22_0.out,0.36,0.358416,22,2.361334074,2.36133,7.037839601,7.03784,2.236031695,2.23603,27.900531301,26.13,26.13,27.9005,2.299243961,2.29924,2.298628632,2.29863,LD,ParkScene,,,,,,
656,10.0,10.0,1.74546,1.74546,32-32,FPGA,OCL-FPGA_32-32_E_KristenAndSara_1280x720_60_LD_27_0.out,5.73,5.72915,27,0.079680845,0.0796808,0.595294382,0.595294,0.077037552,0.0770376,1.745475145,1.38,1.38,1.74548,0.074620524,0.0746205,0.073918362,0.0739184,LD,KristenAndSara,,,,,,
657,10.0,10.0,5.27686,5.27686,64-16,FPGA,OCL-FPGA_64-16_E_FourPeople_1280x720_60_LD_27_0.out,1.9,1.89506,27,0.264156914,0.264157,2.773160765,2.77316,0.259194655,0.259195,5.276878347,3.32,3.32,5.27688,0.257615747,0.257616,0.257720455,0.25772,LD,FourPeople,,,,,,
658,10.0,10.0,8.5815,8.5815,64-32,FPGA,OCL-FPGA_64-32_B_ParkScene_1920x1080_24_LD_22_0.out,1.17,1.1653,22,0.323455838,0.323456,3.014191302,3.01419,0.321261011,0.321261,8.581520503,6.62,6.62,8.58152,0.308393878,0.308394,0.309055583,0.309056,LD,ParkScene,,,,,,
659,10.0,10.0,6.98931,6.98931,64-16,FPGA,OCL-FPGA_64-16_E_Johnny_1280x720_60_LD_22_0.out,1.43,1.43076,22,0.420704843,0.420705,3.08504136,3.08504,0.410027935,0.410028,6.989328421,5.09,5.09,6.98933,0.413381046,0.413381,0.412466523,0.412467,LD,Johnny,,,,,,
660,10.0,10.0,6.05428,6.05428,64-08,FPGA,OCL-FPGA_64-08_E_KristenAndSara_1280x720_60_LD_27_0.out,1.65,1.65172,27,0.340427365,0.340427,2.930370518,2.93037,0.347635769,0.347636,6.054295679,3.98,3.98,6.0543,0.325966466,0.325966,0.326046181,0.326046,LD,KristenAndSara,,,,,,
661,10.0,10.0,6.18243,6.18243,32-32,FPGA,OCL-FPGA_32-32_B_BasketballDrive_1920x1080_50_RA_32_0.out,1.62,1.61749,32,0.253065404,0.253065,1.914563005,1.91456,0.228029299,0.228029,6.182446398,5.0,5.0,6.18245,0.241865131,0.241865,0.240358518,0.240359,RA,BasketballDrive,,,,,,
662,10.0,10.0,3.81295,3.81295,32-08,FPGA,OCL-FPGA_32-08_E_KristenAndSara_1280x720_60_LD_27_0.out,2.62,2.62264,27,0.264700783,0.264701,1.278583637,1.27858,0.248736189,0.248736,3.812962608,3.27,3.27,3.81296,0.2543699,0.25437,0.253160193,0.25316,LD,KristenAndSara,,,,,,
663,10.0,10.0,29.81178,29.8118,64-08,FPGA,OCL-FPGA_64-08_B_BQTerrace_1920x1080_60_LD_27_0.out,0.34,0.335438,27,2.187401938,2.1874,10.755830895,10.7558,2.121928118,2.12193,29.811798989,25.03,25.03,29.8118,2.113526392,2.11353,2.109702762,2.1097,LD,BQTerrace,,,,,,
664,10.0,10.0,9.56356,9.56356,32-32,FPGA,OCL-FPGA_32-32_B_Cactus_1920x1080_50_RA_22_0.out,1.05,1.04564,22,0.367598386,0.367598,2.72542918,2.72543,0.334074798,0.334075,9.563579976,7.88,7.88,9.56358,0.360554446,0.360554,0.358008722,0.358009,RA,Cactus,,,,,,
665,10.0,10.0,1.62597,1.62597,32-08,FPGA,OCL-FPGA_32-08_E_KristenAndSara_1280x720_60_LD_37_0.out,6.15,6.15016,37,0.094193239,0.0941932,0.497494283,0.497494,0.088735476,0.0887355,1.625986392,1.41,1.41,1.62599,0.092247172,0.0922472,0.092247773,0.0922478,LD,KristenAndSara,,,,,,
666,10.0,10.0,3.31884,3.31884,32-16,FPGA,OCL-FPGA_32-16_E_KristenAndSara_1280x720_60_RA_27_0.out,3.01,3.0131,27,0.194319489,0.194319,1.033088479,1.03309,0.199278803,0.199279,3.318856689,2.84,2.84,3.31886,0.188614237,0.188614,0.188634179,0.188634,RA,KristenAndSara,,,,,,
667,10.0,10.0,3.03237,3.03237,64-64,FPGA,OCL-FPGA_64-64_E_KristenAndSara_1280x720_60_LD_32_0.out,3.3,3.29775,32,0.083374264,0.0833743,1.912885578,1.91289,0.081618305,0.0816183,3.032387516,1.38,1.38,3.03239,0.078530634,0.0785306,0.078064218,0.0780642,LD,KristenAndSara,,,,,,
668,10.0,10.0,7.83336,7.83336,32-32,FPGA,OCL-FPGA_32-32_B_ParkScene_1920x1080_24_RA_27_0.out,1.28,1.27659,27,0.326934858,0.326935,2.406369336,2.40637,0.311268484,0.311268,7.833388436,6.26,6.26,7.83339,0.300188925,0.300189,0.298650623,0.298651,RA,ParkScene,,,,,,
669,10.0,,3.72849,,0-0,CPU,C-CPU_B_ParkScene_1920x1080_24_RA_22_0.out,2.68,,22,,,,,,,3.728498458862,3.730000019073,,,,,,,RA,ParkScene,0.0,0.0,0.0,0.0,0.0,0.0
670,10.0,10.0,25.73543,25.7354,16-08,FPGA,OCL-FPGA_16-08_B_ParkScene_1920x1080_24_LD_27_0.out,0.39,0.388569,27,2.166339258,2.16634,7.135013637,7.13501,2.209450964,2.20945,25.735449544,23.76,23.76,25.7354,2.105096619,2.1051,2.103602403,2.1036,LD,ParkScene,,,,,,
671,10.0,10.0,12.89784,12.8978,64-32,FPGA,OCL-FPGA_64-32_B_BQTerrace_1920x1080_60_RA_32_0.out,0.78,0.775323,32,0.44751425,0.447514,7.292651151,7.29265,0.457704569,0.457705,12.897858818,6.84,6.84,12.8979,0.416365546,0.416366,0.414556308,0.414556,RA,BQTerrace,,,,,,
672,10.0,10.0,7.19786,7.19786,32-08,FPGA,OCL-FPGA_32-08_B_BasketballDrive_1920x1080_50_LD_37_0.out,1.39,1.3893,37,0.456868792,0.456869,2.283190278,2.28319,0.447872859,0.447873,7.197870384,6.2,6.2,7.19787,0.433689909,0.43369,0.429762679,0.429763,LD,BasketballDrive,,,,,,
673,10.0,10.0,6.30635,6.30635,64-16,FPGA,OCL-FPGA_64-16_E_Johnny_1280x720_60_RA_32_0.out,1.59,1.5857,32,0.261716041,0.261716,3.661843119,3.66184,0.238555077,0.238555,6.306366288,3.34,3.34,6.30637,0.244313193,0.244313,0.244014216,0.244014,RA,Johnny,,,,,,
674,10.0,,1.05201,,0-0,CPU,C-CPU_B_Cactus_1920x1080_50_LD_37_0.out,9.51,,37,,,,,,,1.052020311356,1.05999994278,,,,,,,LD,Cactus,0.0,0.0,0.0,0.0,0.0,0.0
675,10.0,10.0,16.07591,16.0759,64-08,FPGA,OCL-FPGA_64-08_B_BasketballDrive_1920x1080_50_RA_37_0.out,0.62,0.622049,37,0.814064175,0.814064,8.131600822,8.1316,0.812667377,0.812667,16.07592272,10.15,10.15,16.0759,0.766800641,0.766801,0.767361983,0.767362,RA,BasketballDrive,,,,,,
676,10.0,10.0,5.90461,5.90461,32-16,FPGA,OCL-FPGA_32-16_B_BQTerrace_1920x1080_60_RA_37_0.out,1.69,1.69359,37,0.278472134,0.278472,1.54610956,1.54611,0.264996761,0.264997,5.904626817,5.15,5.15,5.90463,0.26716152,0.267162,0.266246687,0.266247,RA,BQTerrace,,,,,,
677,10.0,10.0,6.11507,6.11507,16-16,FPGA,OCL-FPGA_16-16_B_Cactus_1920x1080_50_LD_32_0.out,1.64,1.6353,32,0.404988318,0.404988,1.642608469,1.64261,0.404695384,0.404695,6.115087619,5.72,5.72,6.11509,0.396744011,0.396744,0.393258851,0.393259,LD,Cactus,,,,,,
678,10.0,10.0,20.96736,20.9674,64-08,FPGA,OCL-FPGA_64-08_B_BQTerrace_1920x1080_60_RA_32_0.out,0.48,0.476932,32,1.168743304,1.16874,9.825954563,9.82595,1.215186336,1.21519,20.96737794,14.15,14.15,20.9674,1.11585008,1.11585,1.11249299,1.11249,RA,BQTerrace,,,,,,
679,10.0,10.0,8.66309,8.66309,64-64,FPGA,OCL-FPGA_64-64_B_ParkScene_1920x1080_24_RA_32_0.out,1.15,1.15432,32,0.204915354,0.204915,4.79173714,4.79174,0.204414796,0.204415,8.663105154,4.42,4.42,8.66311,0.192193974,0.192194,0.192415193,0.192415,RA,ParkScene,,,,,,
680,10.0,10.0,5.29093,5.29093,64-32,FPGA,OCL-FPGA_64-32_E_FourPeople_1280x720_60_RA_27_0.out,1.89,1.89003,27,0.17364211,0.173642,3.200311865,3.20031,0.175480041,0.17548,5.290952073,2.54,2.54,5.29095,0.16138331,0.161383,0.161559855,0.16156,RA,FourPeople,,,,,,
681,10.0,10.0,5.24812,5.24812,16-08,FPGA,OCL-FPGA_16-08_B_BQTerrace_1920x1080_60_LD_37_0.out,1.91,1.90545,37,0.333062562,0.333063,1.164165542,1.16417,0.326532225,0.326532,5.248132453,4.94,4.94,5.24813,0.319817607,0.319818,0.319141002,0.319141,LD,BQTerrace,,,,,,
682,10.0,10.0,1.78048,1.78048,16-08,FPGA,OCL-FPGA_16-08_E_FourPeople_1280x720_60_RA_37_0.out,5.62,5.61646,37,0.116299795,0.1163,0.427522809,0.427523,0.11269191,0.112692,1.780499678,1.66,1.66,1.7805,0.115051646,0.115052,0.11549112,0.115491,RA,FourPeople,,,,,,
683,10.0,,2.20243,,0-0,CPU,C-CPU_B_ParkScene_1920x1080_24_LD_27_0.out,4.54,,27,,,,,,,2.202442169189,2.200000047684,,,,,,,LD,ParkScene,0.0,0.0,0.0,0.0,0.0,0.0
684,10.0,10.0,5.37316,5.37316,32-16,FPGA,OCL-FPGA_32-16_E_KristenAndSara_1280x720_60_RA_22_0.out,1.86,1.8611,22,0.344237611,0.344238,1.768105624,1.76811,0.328831585,0.328832,5.373174568,4.59,4.59,5.37317,0.324864981,0.324865,0.322682727,0.322683,RA,KristenAndSara,,,,,,
685,10.0,10.0,5.50077,5.50077,32-32,FPGA,OCL-FPGA_32-32_B_BQTerrace_1920x1080_60_RA_32_0.out,1.82,1.81793,32,0.191550389,0.19155,1.566584469,1.56658,0.199161995,0.199162,5.500781521,4.51,4.51,5.50078,0.183056094,0.183056,0.183056987,0.183057,RA,BQTerrace,,,,,,
686,10.0,10.0,7.29533,7.29533,64-64,FPGA,OCL-FPGA_64-64_B_Kimono_1920x1080_24_RA_32_0.out,1.37,1.37074,32,0.161354238,0.161354,3.698361838,3.69836,0.161247482,0.161247,7.295344584,4.07,4.07,7.29534,0.143738368,0.143738,0.142788929,0.142789,RA,Kimono,,,,,,
687,10.0,10.0,5.68293,5.68293,64-08,FPGA,OCL-FPGA_64-08_E_Johnny_1280x720_60_LD_27_0.out,1.76,1.75966,27,0.305635633,0.305636,2.873087719,2.87309,0.305533295,0.305533,5.682942511,3.64,3.64,5.68294,0.294336269,0.294336,0.293740102,0.29374,LD,Johnny,,,,,,
688,10.0,10.0,6.60474,6.60474,64-16,FPGA,OCL-FPGA_64-16_E_FourPeople_1280x720_60_RA_32_0.out,1.51,1.51406,32,0.289230454,0.28923,3.721958716,3.72196,0.267396323,0.267396,6.604750028,3.7,3.7,6.60475,0.275033294,0.275033,0.27496353,0.274964,RA,FourPeople,,,,,,
689,10.0,,1.88515,,0-0,CPU,C-CPU_B_BQTerrace_1920x1080_60_LD_32_0.out,5.3,,32,,,,,,,1.885157823563,1.889999985695,,,,,,,LD,BQTerrace,0.0,0.0,0.0,0.0,0.0,0.0
690,10.0,10.0,7.6897,7.6897,32-16,FPGA,OCL-FPGA_32-16_B_ParkScene_1920x1080_24_LD_37_0.out,1.3,1.30044,37,0.484637222,0.484637,2.618799141,2.6188,0.48887852,0.488879,7.689716759,6.39,6.39,7.68972,0.471645536,0.471646,0.471938695,0.471939,LD,ParkScene,,,,,,
691,10.0,10.0,3.8109,3.8109,16-16,FPGA,OCL-FPGA_16-16_B_Kimono_1920x1080_24_LD_37_0.out,2.62,2.62405,37,0.185390451,0.18539,0.75182202,0.751822,0.180547048,0.180547,3.810914614,3.57,3.57,3.81091,0.176711649,0.176712,0.176574518,0.176575,LD,Kimono,,,,,,
692,10.0,10.0,6.11632,6.11632,64-64,FPGA,OCL-FPGA_64-64_B_ParkScene_1920x1080_24_LD_37_0.out,1.63,1.63497,37,0.157454654,0.157455,3.577367179,3.57737,0.159715482,0.159715,6.116340319,2.96,2.96,6.11634,0.144571846,0.144572,0.144376643,0.144377,LD,ParkScene,,,,,,
693,10.0,10.0,12.54507,12.5451,32-08,FPGA,OCL-FPGA_32-08_B_ParkScene_1920x1080_24_RA_37_0.out,0.8,0.797126,37,0.852638946,0.852639,3.899149397,3.89915,0.832604157,0.832604,12.545086974,10.98,10.98,12.5451,0.830232639,0.830233,0.829021354,0.829021,RA,ParkScene,,,,,,
694,10.0,10.0,6.90612,6.90612,64-16,FPGA,OCL-FPGA_64-16_E_KristenAndSara_1280x720_60_LD_22_0.out,1.45,1.44799,22,0.403827132,0.403827,3.027190037,3.02719,0.419953354,0.419953,6.906129521,4.99,4.99,6.90613,0.376855297,0.376855,0.376983838,0.376984,LD,KristenAndSara,,,,,,
695,10.0,10.0,9.4983,9.4983,32-32,FPGA,OCL-FPGA_32-32_B_ParkScene_1920x1080_24_RA_22_0.out,1.05,1.05282,22,0.368940535,0.368941,2.827649261,2.82765,0.373695539,0.373696,9.49831203,7.74,7.74,9.49831,0.352018947,0.352019,0.351388285,0.351388,RA,ParkScene,,,,,,
